"ts_stock","region","stock","year","catch","TAC","catch_by_TAC","DemersPelag","source","council","council_code","stock_code","year_rank","tac_group1","tac_group2","tac_change","rs_key_code"
"Sidestripe shrimp SMA GSTE","Canada west","Sidestripe shrimp SMA GSTE__full",2015,11,12,0.9,"demersal","Mike's data","Canada west",5,330,14,1,3,0,75
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",1998,120,129,0.93,"demersal","Mike's data","Canada west",5,331,2,1,1,0.29,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",1999,133,217,0.61,"demersal","Mike's data","Canada west",5,331,3,1,1,0.682170542635659,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2000,111,152,0.74,"demersal","Mike's data","Canada west",5,331,4,2,2,-0.299539170506912,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2001,92,131,0.7,"demersal","Mike's data","Canada west",5,331,5,2,2,-0.138157894736842,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2002,140,173,0.8,"demersal","Mike's data","Canada west",5,331,6,1,1,0.320610687022901,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2003,88,217,0.41,"demersal","Mike's data","Canada west",5,331,7,1,1,0.254335260115607,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2004,81,167,0.48,"demersal","Mike's data","Canada west",5,331,8,2,2,-0.230414746543779,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2005,115,178,0.64,"demersal","Mike's data","Canada west",5,331,9,1,3,0.0658682634730539,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2006,105,132,0.79,"demersal","Mike's data","Canada west",5,331,10,2,2,-0.258426966292135,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2007,69,158,0.43,"demersal","Mike's data","Canada west",5,331,11,1,1,0.196969696969697,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2008,78,215,0.36,"demersal","Mike's data","Canada west",5,331,12,1,1,0.360759493670886,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2009,53,204,0.26,"demersal","Mike's data","Canada west",5,331,13,2,3,-0.0511627906976744,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2010,53,385,0.14,"demersal","Mike's data","Canada west",5,331,14,1,1,0.887254901960784,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2011,52,302,0.17,"demersal","Mike's data","Canada west",5,331,15,2,2,-0.215584415584416,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2012,44,247,0.18,"demersal","Mike's data","Canada west",5,331,16,2,2,-0.182119205298013,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2013,36,90,0.4,"demersal","Mike's data","Canada west",5,331,17,2,2,-0.635627530364372,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2014,42,306,0.14,"demersal","Mike's data","Canada west",5,331,18,1,1,2.4,76
"Sidestripe shrimp SMA PRD","Canada west","Sidestripe shrimp SMA PRD__full",2015,44,196,0.23,"demersal","Mike's data","Canada west",5,331,19,2,2,-0.359477124183007,76
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1978,48400,82000,0.59,"demersal","Mike's data","Canada east",4,333,2,1,1,0.171428571428571,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1979,51800,70000,0.74,"demersal","Mike's data","Canada east",4,333,3,2,2,-0.146341463414634,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1980,44400,90000,0.49,"demersal","Mike's data","Canada east",4,333,4,1,1,0.285714285714286,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1981,44600,80000,0.56,"demersal","Mike's data","Canada east",4,333,5,2,2,-0.111111111111111,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1982,60200,80000,0.75,"demersal","Mike's data","Canada east",4,333,6,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1983,35800,80000,0.45,"demersal","Mike's data","Canada east",4,333,7,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1984,74300,1e+05,0.74,"demersal","Mike's data","Canada east",4,333,8,1,1,0.25,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1985,75500,1e+05,0.76,"demersal","Mike's data","Canada east",4,333,9,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1986,82700,1e+05,0.83,"demersal","Mike's data","Canada east",4,333,10,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1987,61700,1e+05,0.62,"demersal","Mike's data","Canada east",4,333,11,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1988,74400,120000,0.62,"demersal","Mike's data","Canada east",4,333,12,1,1,0.2,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1989,87700,135000,0.65,"demersal","Mike's data","Canada east",4,333,13,1,1,0.125,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1990,69700,135000,0.52,"demersal","Mike's data","Canada east",4,333,14,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1991,67900,1e+05,0.68,"demersal","Mike's data","Canada east",4,333,15,2,2,-0.259259259259259,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1992,31900,105000,0.3,"demersal","Mike's data","Canada east",4,333,16,1,3,0.05,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1993,29200,86000,0.34,"demersal","Mike's data","Canada east",4,333,17,2,2,-0.180952380952381,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1994,7860,30000,0.26,"demersal","Mike's data","Canada east",4,333,18,2,2,-0.651162790697674,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1995,17100,50000,0.34,"demersal","Mike's data","Canada east",4,333,19,1,1,0.666666666666667,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1996,25900,60000,0.43,"demersal","Mike's data","Canada east",4,333,20,1,1,0.2,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1997,16500,50000,0.33,"demersal","Mike's data","Canada east",4,333,21,2,2,-0.166666666666667,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1998,16700,55000,0.3,"demersal","Mike's data","Canada east",4,333,22,1,3,0.1,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",1999,13800,30000,0.46,"demersal","Mike's data","Canada east",4,333,23,2,2,-0.454545454545455,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2000,11600,20000,0.58,"demersal","Mike's data","Canada east",4,333,24,2,2,-0.333333333333333,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2001,17900,20000,0.9,"demersal","Mike's data","Canada east",4,333,25,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2002,15800,20000,0.79,"demersal","Mike's data","Canada east",4,333,26,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2003,11600,15000,0.77,"demersal","Mike's data","Canada east",4,333,27,2,2,-0.25,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2004,13900,15000,0.93,"demersal","Mike's data","Canada east",4,333,28,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2005,11400,15000,0.76,"demersal","Mike's data","Canada east",4,333,29,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2006,12300,15000,0.82,"demersal","Mike's data","Canada east",4,333,30,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2007,12100,15000,0.81,"demersal","Mike's data","Canada east",4,333,31,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2008,12500,15000,0.83,"demersal","Mike's data","Canada east",4,333,32,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2009,10700,15000,0.71,"demersal","Mike's data","Canada east",4,333,33,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2010,8220,15000,0.55,"demersal","Mike's data","Canada east",4,333,34,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2011,8860,15000,0.59,"demersal","Mike's data","Canada east",4,333,35,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2012,8660,15000,0.58,"demersal","Mike's data","Canada east",4,333,36,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2013,7780,15000,0.52,"demersal","Mike's data","Canada east",4,333,37,1,3,0,52
"Silver hake Scotian Shelf and Bay of Fundy","Canada east","Silver hake Scotian Shelf and Bay of Fundy__",2014,6930,15000,0.46,"demersal","Mike's data","Canada east",4,333,38,1,3,0,52
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1993,1816,2000,0.91,"benthopelagic","Mike's data","Australia",3,334,2,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1994,2309,2500,0.92,"benthopelagic","Mike's data","Australia",3,334,3,1,1,0.25,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1995,2003,2500,0.8,"benthopelagic","Mike's data","Australia",3,334,4,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1996,2186,2500,0.87,"benthopelagic","Mike's data","Australia",3,334,5,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1997,2384,2500,0.95,"benthopelagic","Mike's data","Australia",3,334,6,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1998,2410,3500,0.69,"benthopelagic","Mike's data","Australia",3,334,7,1,1,0.4,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",1999,3248,4000,0.81,"benthopelagic","Mike's data","Australia",3,334,8,1,1,0.142857142857143,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2000,3726,4000,0.93,"benthopelagic","Mike's data","Australia",3,334,9,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2001,3296,4400,0.75,"benthopelagic","Mike's data","Australia",3,334,10,1,3,0.1,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2002,4101,4400,0.93,"benthopelagic","Mike's data","Australia",3,334,11,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2003,3057,4488,0.68,"benthopelagic","Mike's data","Australia",3,334,12,1,3,0.02,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2004,3311,4039,0.82,"benthopelagic","Mike's data","Australia",3,334,13,2,2,-0.100044563279857,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2005,2908,4400,0.66,"benthopelagic","Mike's data","Australia",3,334,14,1,3,0.0893785590492696,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2006,2374,4400,0.54,"benthopelagic","Mike's data","Australia",3,334,15,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2007,1998,3088,0.65,"benthopelagic","Mike's data","Australia",3,334,16,2,2,-0.298181818181818,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2008,1523,3227,0.47,"benthopelagic","Mike's data","Australia",3,334,17,1,3,0.0450129533678756,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2009,1378,3000,0.46,"benthopelagic","Mike's data","Australia",3,334,18,2,3,-0.0703439727300899,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2010,1288,2566,0.5,"benthopelagic","Mike's data","Australia",3,334,19,2,2,-0.144666666666667,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2011,1229,2566,0.48,"benthopelagic","Mike's data","Australia",3,334,20,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2012,848,2566,0.33,"benthopelagic","Mike's data","Australia",3,334,21,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2013,646,2329,0.28,"benthopelagic","Mike's data","Australia",3,334,22,2,3,-0.0923616523772408,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2014,382,2329,0.16,"benthopelagic","Mike's data","Australia",3,334,23,1,3,0,12
"Silverfish Southeast Australia","Australia","Silverfish Southeast Australia__full",2015,387,2417,0.16,"benthopelagic","Mike's data","Australia",3,334,24,1,3,0.0377844568484328,12
"small pelagics Zone C Morocco [pooled]","West Africa","small pelagics Zone C Morocco [pooled]_7 stocks_pooled",2011,466403,1093000,0.43,"pelagic-neritic","Mike's data","West Africa",24,336,2,1,3,0,1
"small pelagics Zone C Morocco [pooled]","West Africa","small pelagics Zone C Morocco [pooled]_7 stocks_pooled",2012,453145,1093000,0.41,"pelagic-neritic","Mike's data","West Africa",24,336,3,1,3,0,1
"small pelagics Zone C Morocco [pooled]","West Africa","small pelagics Zone C Morocco [pooled]_7 stocks_pooled",2013,668208,1e+06,0.67,"pelagic-neritic","Mike's data","West Africa",24,336,4,2,3,-0.0850869167429094,1
"small pelagics Zone C Morocco [pooled]","West Africa","small pelagics Zone C Morocco [pooled]_7 stocks_pooled",2014,585964,1e+06,0.59,"pelagic-neritic","Mike's data","West Africa",24,336,5,1,3,0,1
"small pelagics Zone C Morocco [pooled]","West Africa","small pelagics Zone C Morocco [pooled]_7 stocks_pooled",2015,799741,1e+06,0.8,"pelagic-neritic","Mike's data","West Africa",24,336,6,1,3,0,1
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1984,5760,6750,0.85,"bathydemersal","Mike's data","New Zealand",14,337,2,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1985,4740,6750,0.7,"bathydemersal","Mike's data","New Zealand",14,337,3,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1986,4900,6750,0.73,"bathydemersal","Mike's data","New Zealand",14,337,4,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1987,5670,6750,0.84,"bathydemersal","Mike's data","New Zealand",14,337,5,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1988,7760,7000,1.11,"bathydemersal","Mike's data","New Zealand",14,337,6,1,3,0.037037037037037,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1989,7220,7000,1.03,"bathydemersal","Mike's data","New Zealand",14,337,7,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1990,6790,7000,0.97,"bathydemersal","Mike's data","New Zealand",14,337,8,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1991,6020,7000,0.86,"bathydemersal","Mike's data","New Zealand",14,337,9,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1992,5510,7000,0.79,"bathydemersal","Mike's data","New Zealand",14,337,10,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1993,5910,7000,0.84,"bathydemersal","Mike's data","New Zealand",14,337,11,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1994,6280,7000,0.9,"bathydemersal","Mike's data","New Zealand",14,337,12,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1995,6940,7000,0.99,"bathydemersal","Mike's data","New Zealand",14,337,13,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1996,6380,7000,0.91,"bathydemersal","Mike's data","New Zealand",14,337,14,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1997,6360,7000,0.91,"bathydemersal","Mike's data","New Zealand",14,337,15,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1998,6250,7000,0.89,"bathydemersal","Mike's data","New Zealand",14,337,16,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",1999,6030,7000,0.86,"bathydemersal","Mike's data","New Zealand",14,337,17,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2000,6360,7000,0.91,"bathydemersal","Mike's data","New Zealand",14,337,18,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2001,6490,7000,0.93,"bathydemersal","Mike's data","New Zealand",14,337,19,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2002,4290,5460,0.79,"bathydemersal","Mike's data","New Zealand",14,337,20,2,2,-0.22,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2003,4460,5460,0.82,"bathydemersal","Mike's data","New Zealand",14,337,21,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2004,5660,7000,0.81,"bathydemersal","Mike's data","New Zealand",14,337,22,1,1,0.282051282051282,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2005,6470,7000,0.92,"bathydemersal","Mike's data","New Zealand",14,337,23,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2006,5960,7000,0.85,"bathydemersal","Mike's data","New Zealand",14,337,24,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2007,6360,7000,0.91,"bathydemersal","Mike's data","New Zealand",14,337,25,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2008,6420,7000,0.92,"bathydemersal","Mike's data","New Zealand",14,337,26,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2009,6090,7000,0.87,"bathydemersal","Mike's data","New Zealand",14,337,27,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2010,6120,7000,0.87,"bathydemersal","Mike's data","New Zealand",14,337,28,1,3,0,27
"Smooth oreo Chatham Rise","New Zealand","Smooth oreo Chatham Rise__",2011,6520,7000,0.93,"bathydemersal","Mike's data","New Zealand",14,337,29,1,3,0,27
